id,timestamp,url,username,lang,text,views,likes,replies,retweets,quotes,sentiment_tag,type
1905236440658645262,Thu Mar 27 12:32:19 +0000 2025,https://x.com/AthensShor47792/status/1905236440658645262,AthensShor47792,en,"Greek marines shout profanities at Turkey during the March 25 parade. Crowd, cheers!",3,0,0,0,0,Neutral,neutral
1905186454134751629,Thu Mar 27 09:13:41 +0000 2025,https://x.com/JusCordney/status/1905186454134751629,JusCordney,en,No One Is Illegal On Stolen Land Social Justice Anti Racism T-Shirt,1,0,0,0,0,Very Negative,polarized
1905119253659066779,Thu Mar 27 04:46:40 +0000 2025,https://x.com/shellytochluk/status/1905119253659066779,shellytochluk,en,Subscribe to my newsletter! Each is selected because it supports efforts to raise ones consciousness and take action against racism or another oppression.,13,0,0,0,0,Neutral,neutral
1905069460567814277,Thu Mar 27 01:28:48 +0000 2025,https://x.com/LemarocN/status/1905069460567814277,LemarocN,en,"The best way to fight antisemitism is simply not to feed it. And that starts with calling out and fighting Zionism, which exploits hatred to protect itself.",27,1,0,0,0,Neutral,neutral
1905048666932429197,Thu Mar 27 00:06:10 +0000 2025,https://x.com/mjonesadvocacy/status/1905048666932429197,mjonesadvocacy,en,"A coach once told me that the things said to me were cruel and hateful. If thats how an adult bystander saw it, imagine what it was like for me at 15!",70,1,1,0,0,Very Negative,polarized
1904926323656843771,Wed Mar 26 16:00:02 +0000 2025,https://x.com/cricexec/status/1904926323656843771,cricexec,en,Moeen Ali says cricket still not taking racism education seriously,62,1,0,0,0,Neutral,neutral
1904563932963966988,Tue Mar 25 16:00:01 +0000 2025,https://x.com/MotazAmer_/status/1904563932963966988,MotazAmer_,en,People act like racism ended in 2020. But in 2025: Hate crimes are rising Refugees are criminalised Black and brown voices are still silenced Were not in a post-racial world. Were just better at branding it.,33,0,0,0,0,Neutral,neutral
1904344271618232614,Tue Mar 25 01:27:10 +0000 2025,https://x.com/pochouno1/status/1904344271618232614,pochouno1,en,Understanding Racism: Can Oppressed People Be Racist?,5,0,0,0,0,Neutral,neutral
1904247483666186530,Mon Mar 24 19:02:33 +0000 2025,https://x.com/USCRaceEquity/status/1904247483666186530,USCRaceEquity,en,"Join us for the next Book Talk Series on March 31, 45 PM PT with Ali Michael & Toni Graves Williamson! They'll discuss White Fragility: Adapted for Young Adultsa powerful resource for and identity development. Register now:",83,0,0,0,0,Positive,neutral
1903853560225259663,Sun Mar 23 16:57:15 +0000 2025,https://x.com/kathleen_brush/status/1903853560225259663,kathleen_brush,en,The University of California is being sued for racially discriminating against Whites and Asians. CA has a habit of looking for loopholes in their defense. Whites and Asians shouldnt hold their breath for equal treatment. . . .,152,3,0,1,0,Negative,neutral
1903476797930365367,Sat Mar 22 16:00:08 +0000 2025,https://x.com/OxSwp/status/1903476797930365367,OxSwp,en,French police evict young migrants demanding housing. French police have violently forced out young migrants who had been occupying a cultural centre in Paris to demand housing. Read on,27,0,0,0,0,Very Negative,polarized
1903438557089255669,Sat Mar 22 13:28:10 +0000 2025,https://x.com/amsterdamnow/status/1903438557089255669,amsterdamnow,en,Anti-racism & anti-facism mixes with anti-Erdogan demonstration on Amsterdam's Dam Square Webcam:,886,5,0,2,1,Neutral,neutral
1903401296801181993,Sat Mar 22 11:00:07 +0000 2025,https://x.com/OxSwp/status/1903401296801181993,OxSwp,en,"Anti-racists organise mobilisations across France. Denis Godard, anti-racist organiser from the Marche des Solidarits group, which works with Stand Up To Racism (SUTR) in Britain, spoke to Socialist Worker. More",25,0,0,0,0,Neutral,neutral
1903347512955768951,Sat Mar 22 07:26:24 +0000 2025,https://x.com/CERIFrerisme/status/1903347512955768951,CERIFrerisme,en,Speaking Up: The Power of Honesty About Hijab and Islamophobia,221,2,0,2,0,Neutral,neutral
1903306412656152989,Sat Mar 22 04:43:05 +0000 2025,https://x.com/RMCS_1985/status/1903306412656152989,RMCS_1985,en,"On March 21st, we honour the International Day for the Elimination of Racial Discrimination. Lets unite against racism and promote equality. Join our dialogues!",17,0,0,0,0,Very Positive,polarized
1903179452307120352,Fri Mar 21 20:18:35 +0000 2025,https://x.com/bloom_RSA/status/1903179452307120352,bloom_RSA,en,Click here to view s TEDx talk:,36,0,1,0,0,Neutral,neutral
1903117758797320645,Fri Mar 21 16:13:26 +0000 2025,https://x.com/MandTrainUK/status/1903117758797320645,MandTrainUK,en,"On , a key step toward racial justice and equality. Thanks to to: , , , , , Lets unite for a world free from racial injustice.",7,0,1,0,0,Positive,neutral
1903114496979489029,Fri Mar 21 16:00:28 +0000 2025,https://x.com/StarsBehavioral/status/1903114496979489029,StarsBehavioral,en,"Today, on 21 March, we honor the International Day for the Elimination of Racial Discrimination. What will you do today to make a difference? Read more:",11,0,0,0,0,Neutral,neutral
1903108906097733938,Fri Mar 21 15:38:15 +0000 2025,https://x.com/ThuliMadonsela3/status/1903108906097733938,ThuliMadonsela3,en,Thank you for the privilege to reflect on the journey covered thus far in delivering human rights enjoyment of all human rights to all. Thanks for the interview,9677,14,1,4,1,Neutral,neutral
1903084219955347954,Fri Mar 21 14:00:10 +0000 2025,https://x.com/OxSwp/status/1903084219955347954,OxSwp,en,French police evict young migrants demanding housing. French police have violently forced out young migrants who had been occupying a cultural centre in Paris to demand housing. Read on,24,0,0,0,0,Very Negative,polarized
1903074394479440299,Fri Mar 21 13:21:07 +0000 2025,https://x.com/ThuliMadonsela3/status/1903074394479440299,ThuliMadonsela3,en,Are these not humans worthy of human rights protections too. If not why is the violation of their rights not being protested in certain halls of power and media platforms?,2283,20,3,3,0,Negative,neutral
1903071989943746609,Fri Mar 21 13:11:34 +0000 2025,https://x.com/ThuliMadonsela3/status/1903071989943746609,ThuliMadonsela3,en,"Lets catch up again, this time on s at 5:15pm still on which is globally",7822,33,2,3,1,Neutral,neutral
1903071223073890375,Fri Mar 21 13:08:31 +0000 2025,https://x.com/SRTRC_England/status/1903071223073890375,SRTRC_England,en,Great event on Wednesday! Huge thanks to for coming along & to the players for their valuable insight on . your dedication to tackling racism is inspiring! | |,1040,8,0,3,0,Very Positive,polarized
1903070425950671273,Fri Mar 21 13:05:21 +0000 2025,https://x.com/all_israel_news/status/1903070425950671273,all_israel_news,en,Israeli President Herzog will not host European politicians amid controversy of far-right lawmakers at antisemitism conference,1583,9,0,4,0,Negative,neutral
1903062379065176222,Fri Mar 21 12:33:23 +0000 2025,https://x.com/SRTRC_England/status/1903062379065176222,SRTRC_England,en,"Busy week for with Competition judging and events at , and . Today we are at for our 4th Football Club event of the week.",802,10,1,3,0,Neutral,neutral
1903028885895135252,Fri Mar 21 10:20:17 +0000 2025,https://x.com/miclibraries/status/1903028885895135252,miclibraries,en,The Library is showcasing its Intercultural Educational resources in G10 in Limerick today as part of the Anti-Racism Education Symposium being held. Show Racism the Red Card!,61,0,0,0,0,Very Positive,polarized
1903027435404251287,Fri Mar 21 10:14:31 +0000 2025,https://x.com/derrycityfc/status/1903027435404251287,derrycityfc,en,DCFC supporting for the annual campaign in conjunction with,4971,40,5,11,0,Positive,neutral
1903022206721921143,Fri Mar 21 09:53:45 +0000 2025,https://x.com/WaterfordLibs/status/1903022206721921143,WaterfordLibs,en,March 21st is International Day for Ardkeen Library are wearing red to shown the Red Card.,1083,13,0,5,1,Neutral,neutral
1902965951819120696,Fri Mar 21 06:10:12 +0000 2025,https://x.com/SRTRC_England/status/1902965951819120696,SRTRC_England,en,"Without education, youre not going anywhere in this world. Malcolm X We believe education is the key to dismantling discrimination in all its forms Today serves as another reminder of the urgent need to spread our message of |",1656,11,0,8,1,Very Negative,polarized
1902872274962878700,Thu Mar 20 23:57:58 +0000 2025,https://x.com/Scribe_Light/status/1902872274962878700,Scribe_Light,en,Starting in ~1hr! Be sure to Like & Share!,95,2,0,0,0,Very Positive,polarized
1902821444326998127,Thu Mar 20 20:35:59 +0000 2025,https://x.com/BronFredericks/status/1902821444326998127,BronFredericks,en,March 21 is International Day for the Elimination of Racial Discrimination. This years theme focuses on 60 years of the anti-racism Convention: progress & achievements in the fight against racial discrimination. See,271,8,0,2,0,Neutral,neutral
1902759699566518322,Thu Mar 20 16:30:38 +0000 2025,https://x.com/Pal43932Shanice/status/1902759699566518322,Pal43932Shanice,en,I was a snowman meaning white supremacy or white nationalism would melt me. Im black. I cant support white nationalism. Its stupid.,38,1,0,0,0,Very Negative,polarized
1902698479631192340,Thu Mar 20 12:27:22 +0000 2025,https://x.com/Thristy4thrillz/status/1902698479631192340,Thristy4thrillz,en,If you support you deserve a swirly in the toilet in your ugly white hoods or neo swastika patches and flags and khaki pants and white shirts . . Fellow white people be white race isn't real were Europeans !,81,0,0,0,0,Very Negative,polarized
1902475449088749580,Wed Mar 19 21:41:08 +0000 2025,https://x.com/HansFBader/status/1902475449088749580,HansFBader,en,"'Bidens Education Department Spent Over $100,000,000 On DEI, Antiracist Social Workers For K-12 School':",46,0,0,0,0,Very Negative,polarized
1902465607733559563,Wed Mar 19 21:02:01 +0000 2025,https://x.com/Scribe_Light/status/1902465607733559563,Scribe_Light,en,! Thursday at 6pm P/9pm E! We've all received an engraved invitation to perpetual penance or persecution for the palette of our personage! Feeling uncomfortable? Well that just means it's working. ! Be sure to Like & Share!,176,2,1,0,1,Neutral,neutral
1902355253988663741,Wed Mar 19 13:43:31 +0000 2025,https://x.com/ECCAR_Network/status/1902355253988663741,ECCAR_Network,en,"A major step in Germanys fight against racism! Last week, the Working Definition of Racism was presented by the German Federal Anti-Racism Commissioner, Reem Alabali-Radovan, with the Expert Council on Anti-Racism.",474,4,1,0,0,Positive,neutral
1902319892302590020,Wed Mar 19 11:23:00 +0000 2025,https://x.com/AmplifyLocal/status/1902319892302590020,AmplifyLocal,en,Racism in the ecosystem Anonymous international NGO staff member.,22,1,0,0,0,Very Negative,polarized
1902140213016605127,Tue Mar 18 23:29:01 +0000 2025,https://x.com/kathleen_brush/status/1902140213016605127,kathleen_brush,en,"In a 2020 study in the United States, Malik Washington was favored for an interview over Christopher Wu, William Schmitt, and Jose Vasquez. Just as relevant there were no names that generated a strong bias. (3/3) . . .",42,0,0,0,0,Neutral,neutral
1902069656535613936,Tue Mar 18 18:48:39 +0000 2025,https://x.com/teachrprecarity/status/1902069656535613936,teachrprecarity,en,"I'm thinking a big revolutionary thing and other and orgs could do, is to run workshops.",24,0,1,0,0,Neutral,neutral
1902059291936493705,Tue Mar 18 18:07:28 +0000 2025,https://x.com/DrMoncrieffe/status/1902059291936493705,DrMoncrieffe,en,"The governments interim report today from sees the role of curriculum as providing knowledge and skills for a flourishing civil society, promoting social cohesion & sustaining democracy. Thus, foundations for a new nat. curriculum should be built on",1492,7,1,3,0,Neutral,neutral
1902057974027460901,Tue Mar 18 18:02:14 +0000 2025,https://x.com/Runnermag/status/1902057974027460901,Runnermag,en,: Prioritize social justice for all: KPU hosts 3rd symposium on anti-racism The annual event will feature a keynote from MLA George Anderson and the launch of KPUs first anti-racism toolkit,23,0,0,0,0,Very Positive,polarized
1902031550520160499,Tue Mar 18 16:17:14 +0000 2025,https://x.com/GedGrebby/status/1902031550520160499,GedGrebby,en,Last week had events at and . This week we have 4 more Club events. is key to,511,3,0,1,0,Neutral,neutral
1902015626983387412,Tue Mar 18 15:13:57 +0000 2025,https://x.com/novasc0tia/status/1902015626983387412,novasc0tia,en,"Nova Scotia Grants $400K to Fight Inequality The province funds 11 projects tackling hate, racism, and inequity, supporting 2SLGBTQIA+ refugees, anti-racism education, and inclusive spaces. Full details:",15,0,0,0,0,Neutral,neutral
1901947420407194094,Tue Mar 18 10:42:56 +0000 2025,https://x.com/MyEDF/status/1901947420407194094,MyEDF,en,"On and Diversity week, we joined and 45 other organisations in calling for bold action against systemic racism. We stand together, united demanding a true . Read our joint statement:",225,2,0,1,0,Neutral,neutral
1901944166533509300,Tue Mar 18 10:30:00 +0000 2025,https://x.com/ManorJuniors/status/1901944166533509300,ManorJuniors,en,"COMPETITION TIME! Our Equalities, Diversity and Inclusion team would like to encourage everyone to enter the anti-racism art competition 2025. Deadline: 25th April 2025",31,0,0,0,0,Very Positive,polarized
1901929914380562797,Tue Mar 18 09:33:22 +0000 2025,https://x.com/EUAntiRacism/status/1901929914380562797,EUAntiRacism,en,Best time of the year! & diversity week at European Parliament for 2 days.The grassroots led initiative is most important event of the year bringing together stakeholders to mark,419,12,1,4,0,Very Positive,polarized
1901884935884919262,Tue Mar 18 06:34:38 +0000 2025,https://x.com/StanhopePrimary/status/1901884935884919262,StanhopePrimary,en,A peaceful protest against anti-racism will be taking place on Friday...,37,1,0,0,0,Neutral,neutral
1901713418417013000,Mon Mar 17 19:13:05 +0000 2025,https://x.com/GradDivision/status/1901713418417013000,GradDivision,en,Nominations are open for the Leadership in Graduate Diversity Awards! These awards honor Berkeley grad students advancing anti-racism in their communities. Submit by March 31:,95,1,0,0,0,Neutral,neutral
1901706536025502082,Mon Mar 17 18:45:44 +0000 2025,https://x.com/DrShunguM/status/1901706536025502082,DrShunguM,en,"A Slight Turn to the RightWhere Does It Lead? As a driver, you learn that even a small veer in one direction, if continued over time, takes you further and further off course.",72,0,0,1,1,Neutral,neutral
1901670252703805515,Mon Mar 17 16:21:34 +0000 2025,https://x.com/BriceTlse/status/1901670252703805515,BriceTlse,en,Why is he not sued by ? is,10,0,0,0,0,Neutral,neutral
1901621462722609589,Mon Mar 17 13:07:41 +0000 2025,https://x.com/MSF_southafrica/status/1901621462722609589,MSF_southafrica,en,"March is a significant month for global efforts to promote . In South Africa, we observe Anti-Racism Week from March 14th to March 21st. At Doctors Without Borders, we recognise and reaffirm the need for anti-racism and DEI to be integrated into everything we do.",70,0,0,0,0,Neutral,neutral
1901493921735208991,Mon Mar 17 04:40:53 +0000 2025,https://x.com/shelFlockhart/status/1901493921735208991,shelFlockhart,en,"Unity Over Division: A great multitude… from every nation, from all tribes and peoples and languages… crying out… Salvation belongs to our God… (Rev 7:9-10 ESV). Lets teach love & justice, not agendasembracing all races in our schools.",89,0,0,0,0,Very Positive,polarized
1901419586265940259,Sun Mar 16 23:45:30 +0000 2025,https://x.com/mantreb/status/1901419586265940259,mantreb,en,How avoided the fate of | Jeff Melnick and Jessie Lee Rubin,25,1,0,0,0,Very Negative,polarized
1901417380175126710,Sun Mar 16 23:36:44 +0000 2025,https://x.com/mskahin1/status/1901417380175126710,mskahin1,en,"Additionally, there should be a comprehensive review of the recruitment process, possibly involving recorded interviews that can be audited and challenged, as well as audits during the shortlisting phase.",71,0,0,0,0,Neutral,neutral
1901363024923161024,Sun Mar 16 20:00:45 +0000 2025,https://x.com/brannw/status/1901363024923161024,brannw,en,How Jesus Inspired MLK's Message of Unity Watch the full video here:,5,0,0,0,0,Positive,neutral
1901277322612769253,Sun Mar 16 14:20:12 +0000 2025,https://x.com/bljobboard/status/1901277322612769253,bljobboard,en,"34% of employees received anti-racism training in the past yeara step in the right direction, but there's still much more to be done. Whats your company doing to foster a truly inclusive culture?",8,0,0,0,0,Neutral,neutral
1901014762965627375,Sat Mar 15 20:56:53 +0000 2025,https://x.com/kathleen_brush/status/1901014762965627375,kathleen_brush,en,"In a 2001 study, managers that were apparently biased against black people, were more likely to hire blacks. (2/3) . . .",16,0,0,0,0,Neutral,neutral
1901002461357510901,Sat Mar 15 20:08:00 +0000 2025,https://x.com/MartinKush13/status/1901002461357510901,MartinKush13,en,Get your copy now to understand the economics of racism:,11,1,0,1,0,Neutral,neutral
1900647213652705691,Fri Mar 14 20:36:22 +0000 2025,https://x.com/ActsKingdom/status/1900647213652705691,ActsKingdom,en,What an Inspiring & Impactful Day! Todays Purposeful Parenting event on Raising Anti-Racist Kids was a phenomenal.,23,1,0,0,0,Very Positive,polarized
1900549406975258737,Fri Mar 14 14:07:43 +0000 2025,https://x.com/INardacchione/status/1900549406975258737,INardacchione,en,"Using comics to challenge racismbecause humor can be a powerful tool for change. If you need impactful illustrations with a message, let's collaborate!",39,1,0,0,0,Neutral,neutral
1900529765611675934,Fri Mar 14 12:49:40 +0000 2025,https://x.com/GedGrebby/status/1900529765611675934,GedGrebby,en,29 years of working with to combat through . The work is more needed than ever before.,1472,0,0,1,0,Negative,neutral
1900478859939647742,Fri Mar 14 09:27:24 +0000 2025,https://x.com/OxSwp/status/1900478859939647742,OxSwp,en,"Open meeting: Malcolm X and fighting racism 'by any means necessary' 7:15pm Weds 19 March, Michael Young Bldg, Manzil Way, OX4 1YH. What3words: ///sleeps.visits.spun Or Zoom:",59,1,0,1,0,Neutral,neutral
1900323609853190497,Thu Mar 13 23:10:29 +0000 2025,https://x.com/kathleen_brush/status/1900323609853190497,kathleen_brush,en,"In a series of studies with ostensibly biased people in the United States in 2016, people gave preferences to people they thought were black candidates. (1/3) . . .",15,0,0,0,0,Neutral,neutral
1900314428085878965,Thu Mar 13 22:34:00 +0000 2025,https://x.com/tuorago68/status/1900314428085878965,tuorago68,en,Immigrants Are Not Criminals But The President Is Funny Shirt,8,0,0,0,0,Neutral,neutral
1900180944473993410,Thu Mar 13 13:43:35 +0000 2025,https://x.com/rideau64/status/1900180944473993410,rideau64,en,"Some very good words that, according to NYT, are banned by Trump Whitehouse. I'd like to see them used more often, trending even.",26,0,0,0,0,Neutral,neutral
1900148585356026105,Thu Mar 13 11:35:00 +0000 2025,https://x.com/haln_uk/status/1900148585356026105,haln_uk,en,"Our new resource: ""Embedding Anti-Racism in Anchor Work"" explores how anchor orgscan drive anti-racist change with: Data Organisational Culture Strategic Interventions A must-read for those committed to tackling systemic racism!",31,0,0,0,0,Positive,neutral
1899994934096044219,Thu Mar 13 01:24:27 +0000 2025,https://x.com/WhizSquid/status/1899994934096044219,WhizSquid,en,Anti Racism is racism in its purest form.,20,1,0,0,0,Very Negative,polarized
1899955398024847701,Wed Mar 12 22:47:21 +0000 2025,https://x.com/USCRaceEquity/status/1899955398024847701,USCRaceEquity,en,"Join us for the next Book Talk Series on March 31, 45 PM PT with Ali Michael & Toni Graves Williamson! They'll discuss White Fragility: Adapted for Young Adultsa powerful resource for and identity development. Register now:",78,0,0,0,0,Positive,neutral
1899932860322369757,Wed Mar 12 21:17:47 +0000 2025,https://x.com/UnmaskTheUgly_/status/1899932860322369757,UnmaskTheUgly_,en,"Racists love hiding behind culture, statistics, and facts. But if you strip away the dog whistles, youll always find fear, superiority complexes, and deep insecurity. Say it with me: Racism doesnt need a hood anymore. It just needs a Wi-Fi connection.",7,0,0,0,0,Neutral,neutral
1899869148051571058,Wed Mar 12 17:04:37 +0000 2025,https://x.com/SRTRC_England/status/1899869148051571058,SRTRC_England,en,"Today, we returned to , this time to host our powerful anti-racism club event! Honoured to have the incredible David Kelly join us, sharing his wisdom on & Grateful to have 's & ' support, thank you",1098,4,0,1,1,Very Positive,polarized
1899836070415511812,Wed Mar 12 14:53:11 +0000 2025,https://x.com/SRTRC_England/status/1899836070415511812,SRTRC_England,en,"We are on a mission to spread education across the UK - but we can't do it without YOU Every donation, no matter how small, brings us one step closer to achieving our mission | |",624,8,0,5,0,Positive,neutral
1899810185079660986,Wed Mar 12 13:10:19 +0000 2025,https://x.com/decolonialcntr/status/1899810185079660986,decolonialcntr,en,"Racism is always shifting, so were always fighting back. Join IRR News for the latest on racial justice in the UK & Europe.",1010,12,0,10,0,Neutral,neutral
1899794502447181884,Wed Mar 12 12:08:00 +0000 2025,https://x.com/GormMedia/status/1899794502447181884,GormMedia,en,A racist comment lands in a meeting. Instead of action? Silence No accountability. Just confusion. Zero-tolerance must be more than a slogan. Our Anti-Racism Training helps you make it policy. Let's start the journey:,21,0,0,0,0,Very Negative,polarized
1899622093286977715,Wed Mar 12 00:42:54 +0000 2025,https://x.com/CanadianGirlee/status/1899622093286977715,CanadianGirlee,en,TYSM Another reminder of accounts to report for breaking rules. Youre always so helpful,36,2,1,0,0,Neutral,neutral
1899571676658200819,Tue Mar 11 21:22:34 +0000 2025,https://x.com/Canam_Network/status/1899571676658200819,Canam_Network,en,"For over a century, Indian & Punjabi communities have shaped Canada. Yet rising anti-immigrant sentiment & misinformation are threatening their contributions. Read more here",47,0,0,0,0,Neutral,neutral
1899490757980860642,Tue Mar 11 16:01:02 +0000 2025,https://x.com/JAACAP/status/1899490757980860642,JAACAP,en,"Call for Papers The journal family seeks papers on the effects of race, racism, social justice, and health equity in child and adolescent psychiatry. Proposals are due June 1. Learn more:",236,0,0,1,0,Neutral,neutral
1899490539499655258,Tue Mar 11 16:00:10 +0000 2025,https://x.com/JAACAPOpen/status/1899490539499655258,JAACAPOpen,en,"Call for Papers The journal family seeks papers on the effects of race, racism, social justice, and health equity in child and adolescent psychiatry. Proposals are due June 1. Learn more:",77,0,0,0,0,Neutral,neutral
1899473998225768686,Tue Mar 11 14:54:26 +0000 2025,https://x.com/KingdomNewswire/status/1899473998225768686,KingdomNewswire,en,The Church of England has unveiled a detailed anti-racist guide aimed at educating and guiding its worshippers.,6,1,0,0,0,Positive,neutral
1899150314306941388,Mon Mar 10 17:28:14 +0000 2025,https://x.com/SRTRC_England/status/1899150314306941388,SRTRC_England,en,"Today, we held our last event at Goodison Parkwhat an incredible day! Huge thanks to our amazing panellists , , , & for answering our young attendees' questions on racism Grateful to & for hosting us",2033,18,0,5,1,Very Positive,polarized
1899128440814723218,Mon Mar 10 16:01:19 +0000 2025,https://x.com/noelieululanib/status/1899128440814723218,noelieululanib,en,"1stAMENDMENT: ... 'from the River to the Sea, Palestine will be free.'",41,2,1,1,0,Very Positive,polarized
1899114199084589533,Mon Mar 10 15:04:43 +0000 2025,https://x.com/BJNinform/status/1899114199084589533,BJNinform,en,Racial discrimination continues to impact healthcare experiences and outcomes for many people: Learn more,41,1,4,0,0,Neutral,neutral
1899067580213563662,Mon Mar 10 11:59:28 +0000 2025,https://x.com/SRTRC_England/status/1899067580213563662,SRTRC_England,en,"What an incredible event at last Thursday! A massive thank you to the club, , , , and for their unwavering support in advancing education. United together, we can make a difference",2183,14,0,5,1,Very Positive,polarized
1898967537787846924,Mon Mar 10 05:21:56 +0000 2025,https://x.com/shellytochluk/status/1898967537787846924,shellytochluk,en,"Sunday Dialogue is a gathering for white anti-racists who want to discuss identity, community, privilege and racism in our lives with the intention to strengthen our practice. Register:",23,0,0,0,0,Neutral,neutral
1898785449650380837,Sun Mar 09 17:18:23 +0000 2025,https://x.com/totallyreused/status/1898785449650380837,totallyreused,en,"Hi & "","" "","" "","" "","" "","" "","" ""-based-violence,"" "","" "","" "","" "","" "", , -American. If you need a few more give me a shout.",24,0,0,0,0,Neutral,neutral
1898766162634133509,Sun Mar 09 16:01:45 +0000 2025,https://x.com/Jimtuck/status/1898766162634133509,Jimtuck,en,My Dad's Racism: A Story of Denial,5,0,0,0,0,Very Negative,polarized
1898766146397929544,Sun Mar 09 16:01:41 +0000 2025,https://x.com/JamesT36840/status/1898766146397929544,JamesT36840,en,My Dad's Racism: A Story of Denial,6,0,0,0,0,Very Negative,polarized
1898582493147607059,Sun Mar 09 03:51:54 +0000 2025,https://x.com/Saunak_Swar/status/1898582493147607059,Saunak_Swar,en,I've just updated my Linktree with my latest content - check it out here! Subscribe for more such contents.,9,1,0,0,0,Neutral,neutral
1898578003942154739,Sun Mar 09 03:34:04 +0000 2025,https://x.com/Saunak_Swar/status/1898578003942154739,Saunak_Swar,en,I've just updated my Linktree with my latest content - check it out here!,11,1,0,0,0,Neutral,neutral
1898463725214200230,Sat Mar 08 19:59:58 +0000 2025,https://x.com/cdwrede/status/1898463725214200230,cdwrede,en,"Yeah, consistent Deform UK response - the darkies the problem Failed organisation racist to the core",35,0,2,0,0,Neutral,neutral
1898369364216139872,Sat Mar 08 13:45:01 +0000 2025,https://x.com/aliranmalaysia/status/1898369364216139872,aliranmalaysia,en,The Centre for Independent Journalism (CIJ) strongly condemns the video posted by Era FMs staff that overtly mocks the kavadi ritual a sacred Hindu act performed during Thaipusam as it clearly de...,45,3,0,0,0,Very Negative,polarized
1898188311547551897,Sat Mar 08 01:45:34 +0000 2025,https://x.com/GPeepeelov88740/status/1898188311547551897,GPeepeelov88740,en,"SLC Punk is the punk rock Marxian theory its the codebook for how to be antifascist and how these systems work People are posting this clip saying they arent posers but they are literally missing the theory book for and other things, which is calling them a poser!!!",2,0,1,0,0,Negative,neutral
1898162049626079373,Sat Mar 08 00:01:13 +0000 2025,https://x.com/RMCS_1985/status/1898162049626079373,RMCS_1985,en,"Join us for the Richmond Anti-Racism Plan event! Let's discuss building inclusive communities on March 14, 2025, 11 AM 4 PM at KPU Richmond. Register:",10,0,0,0,0,Neutral,neutral
1897924637884833853,Fri Mar 07 08:17:50 +0000 2025,https://x.com/JerryHicksUnite/status/1897924637884833853,JerryHicksUnite,en,Meanwhile in France Respect and solidarity,214,5,1,3,0,Neutral,neutral
1897796432100245993,Thu Mar 06 23:48:23 +0000 2025,https://x.com/kathleen_brush/status/1897796432100245993,kathleen_brush,en,Chinese is severe. . . . indonesia,16,0,0,0,0,Negative,neutral
1897691897126080770,Thu Mar 06 16:53:00 +0000 2025,https://x.com/MFUPodcast/status/1897691897126080770,MFUPodcast,en,Confronting Racism and Privilege: A Journey of Self-Reflection,5,0,0,0,0,Neutral,neutral
1897633480923644023,Thu Mar 06 13:00:52 +0000 2025,https://x.com/FoysolChoudhury/status/1897633480923644023,FoysolChoudhury,en,"Anti-Muslim hate incidents reach record levels across the UK. Today at , I asked the First Minister for an update on how the Scottish Government is working to tackle islamophobia in Scotland.",346,2,0,3,0,Neutral,neutral
1897427245029056587,Wed Mar 05 23:21:22 +0000 2025,https://x.com/SedarSwahele/status/1897427245029056587,SedarSwahele,en,"Welcome to the Frenchverse, where is just a chic accessoryworn in public, dropped in private, by the warm glow of Klansmens torches.",2642,7,1,2,0,Positive,neutral
1897251546582147113,Wed Mar 05 11:43:12 +0000 2025,https://x.com/PTheeEducator/status/1897251546582147113,PTheeEducator,en,White Nationalism is becoming national policy Trumps order to make English official language does nothing but embolden xenophobia via,10,0,0,0,0,Neutral,neutral
1897034318222082423,Tue Mar 04 21:20:01 +0000 2025,https://x.com/BlackHealthEdC/status/1897034318222082423,BlackHealthEdC,en,Just 7 days left until we kick off our learning series with the first workshop on Anti-Black Racism: Health Effects on Youth! Join us on March 11 from 1 PM - 2:30 PM ET Register:,52,0,0,1,0,Very Positive,polarized
1897002078503100696,Tue Mar 04 19:11:54 +0000 2025,https://x.com/jadesunloye/status/1897002078503100696,jadesunloye,en,"Take a look & apply for the Reel Impact Awards, which provides awards up to 10k for individuals & 20k for organisations in Film, TV & Cinema Exhibition industry.",303,2,0,2,0,Neutral,neutral
1896850672185671769,Tue Mar 04 09:10:16 +0000 2025,https://x.com/bljobboard/status/1896850672185671769,bljobboard,en,"We're just around the corner from our Conference, happening on 20th March 2025. Join us to explore how we can drive positive change and create workplaces that are truly inclusive Get your tickets today:",20,1,0,1,0,Neutral,neutral
1896705593722933502,Mon Mar 03 23:33:47 +0000 2025,https://x.com/action4hc/status/1896705593722933502,action4hc,en,Join AHC's FREE Anti-Racism Digital Storytelling project on March 15 from 1-6 pm and 16th from 10-6 pm. Artists highlight their stories & the stories of their communities through art. Sign up for event reminder,71,1,0,1,0,Neutral,neutral
1896702120327630978,Mon Mar 03 23:19:59 +0000 2025,https://x.com/Burien_News/status/1896702120327630978,Burien_News,en,"It sounds like what happened in in ! is all the rage at Highline, as is , , Instruction on Race and Identity shifted from opt-out to mandatory in all curricula in 2023.",240,5,0,1,1,Neutral,neutral
1896638235180450270,Mon Mar 03 19:06:07 +0000 2025,https://x.com/RachelIsaacs7/status/1896638235180450270,RachelIsaacs7,en,"So. If I am not murdered with the *1776* movement (ironically am ancestor of OG 1700s Settlers), if I am told to go back to where I came from, does that mean England? Same for my son? Will all the excommunicated Anglos be sent to an island? By Ellis Islanders?",72,0,0,0,0,Neutral,neutral
